author_id,conversation_id,created_at,id,in_reply_to_user_id,like_count,quote_count,reply_count,retweet_count,text
833196396383715328,1554803001910517760,2022-08-03T12:14:57.000Z,1554803001910517760,,0,0,0,1,"RT @TF_Moraes: 🎙️ Renato Rainha - rádio crack Neto.
🔴⚫ #flamengomalvadao 
#Flamengo 
#GabiGOL https://t.co/Sc46Yh5d7O"
1528782423043063814,1552412163205111808,2022-07-27T21:54:36.000Z,1552412163205111808,,0,0,0,36,"RT @naza_master: ⚫FLAMENGUISTA SEGUE FLAMENGUISTA🔴

⚫RT ESSE TWEET🔴
⚫SIGA QUEM DER FAV🔴
⚫SIGA QUEM DER RT🔴
⚫SIGA QUEM TE SEGUIR🔴
⚫️ SIGA QU…"
3014404985,1554675728062496768,2022-08-03T03:53:52.000Z,1554676903453364224,59591856,2,0,0,0,"@Flamengo 🔥🔴⚫️ WTF BRO!!! ¨%$#%$*&amp; ⚫️🔴🔥
... #Rodinei \"strikes again!\"

#Flamengo #flamengomalvadao https://t.co/xMl37hV9sN"
1076203179480625154,1554658323957534720,2022-08-03T02:40:03.000Z,1554658323957534720,,1,0,0,0,"Que horas o Corinthians X Flamengo vão jogar ?? Até agora só vi o flamengo treinando. 🤔
#FLAxCOR  #timaonaconmeboltv  #flamengomalvadao"
191491531,1554417820754235392,2022-08-02T10:44:22.000Z,1554417820754235392,,0,0,0,30,"RT @ajudesalvardan1: #flamengomalvadao 
E uma luta incansável pessoal ajudem divulguem pois Daniel tem um gasto de 2500.00 por mes sem cont…"
878290420161286144,1554068725665505280,2022-08-01T11:37:12.000Z,1554068725665505280,,0,0,0,43,"RT @naza_master: ⚫FLAMENGUISTA SEGUE FLAMENGUISTA🔴

⚫RT ESSE TWEET🔴
⚫SIGA QUEM DER FAV🔴
⚫SIGA QUEM DER RT🔴
⚫SIGA QUEM TE SEGUIR🔴
⚫️ SIGA QU…"
1057974853,1554659599256526851,2022-08-03T02:45:07.000Z,1554659599256526851,59591856,0,0,0,0,@Flamengo EU TE AMO! ❤️🖤 #Flamengo #flamengomalvadao https://t.co/ufRvCr8sHS
200222723,1553163788697960449,2022-07-29T23:41:18.000Z,1553163788697960449,,0,0,0,44,"RT @naza_master: ⚫FLAMENGUISTA SEGUE FLAMENGUISTA🔴

⚫RT ESSE TWEET🔴
⚫SIGA QUEM DER FAV🔴
⚫SIGA QUEM DER RT🔴
⚫SIGA QUEM TE SEGUIR🔴
⚫️ SIGA QU…"
126010157,1554661450454556673,2022-08-03T02:52:28.000Z,1554661450454556673,,0,0,0,0,#flamengomalvadao https://t.co/eB7ckJgqpU
1484636644884029440,1554654697788694528,2022-08-03T02:25:38.000Z,1554654697788694528,,0,0,0,0,FIMMMMMMMMMMMMMMMMMMMMM DE JOGO NA ARENA CORINTHIANS! O MENGÃO VENCE O CORINTHIANS POR 2 A 0 COM GOLS DE ARRASCAETA E GABIGOL NO JOGO DE IDA DAS QUARTAS DE FINAL DA CONMEBOL LIBERTADORES! SEMANA QUE VEM É NO MARACA! #CRF #VamosFlamengo #flamengomalvadao https://t.co/gJ0r96LAr3
1404599665140588547,1554659033033883653,2022-08-03T02:42:52.000Z,1554659033033883653,,0,0,0,2,RT @BadstuberSamuel: Respeito o Mengão meu freguês 😎♥️🖤 #flamengo #flamengomalvadao https://t.co/72iyli2h9X
1277938200,1554654322616684544,2022-08-03T02:24:09.000Z,1554654322616684544,,0,0,0,0,Giganteeeeeeeeeeeeee #FLAxCOR #flamengomalvadao
1540849609676832768,1553826170029891584,2022-07-31T19:33:22.000Z,1553826170029891584,,0,0,0,43,"RT @naza_master: ⚫FLAMENGUISTA SEGUE FLAMENGUISTA🔴

⚫RT ESSE TWEET🔴
⚫SIGA QUEM DER FAV🔴
⚫SIGA QUEM DER RT🔴
⚫SIGA QUEM TE SEGUIR🔴
⚫️ SIGA QU…"
1361031685,1552673503169728514,2022-07-28T15:13:05.000Z,1552673503169728514,,0,0,0,4,"RT @Adson_S_S: ⚫FLAMENGUISTA SEGUE FLAMENGUISTA🔴

⚫RT ESSE TWEET🔴
⚫SIGA QUEM DER FAV🔴
⚫SIGA QUEM DER RT🔴
⚫SIGA QUEM TE SEGUIR🔴
⚫️ SIGA QUEM…"
86757546,1554269661235236868,2022-08-02T00:55:38.000Z,1554269661235236868,,0,0,0,37,"RT @naza_master: ⚫FLAMENGUISTA SEGUE FLAMENGUISTA🔴

⚫RT ESSE TWEET🔴
⚫SIGA QUEM DER FAV🔴
⚫SIGA QUEM DER RT🔴
⚫SIGA QUEM TE SEGUIR🔴
⚫️ SIGA QU…"
1260254433021177856,1554575257020907520,2022-08-02T21:09:58.000Z,1554575257020907520,,0,0,0,51,"RT @VictorFla_: ⚫FLAMENGUISTA SEGUE FLAMENGUISTA🔴

⚫RT ESSE TWEET🔴
⚫SIGA QUEM DER FAV🔴
⚫SIGA QUEM DER RT🔴
⚫SIGA QUEM TE SEGUIR🔴
⚫️ SIGA QUE…"
